entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0010163,2nd choice facility code,,seek ctr2 code | F7 SEEK CTR2 CODE | F4A SEEK CTR2 CODE,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,E31.12: Health care utilization.,"101, 102, 202, 301, 303, 402, 405, 407, 408, 411, 501",Observation
http://purl.obolibrary.org/obo/EUPATH_0010165,2nd choice facility SHC,,F4A SEEK CTR2 SHC | seek ctr2 shc | F7 SEEK CTR2 SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,E31.12: Health care utilization.,1,Observation
http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,,F4A SEEK CTR3 | seek ctr3 | F7 SEEK CTR3,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,E31.12: Health care utilization.,"0, 1",Observation
http://purl.obolibrary.org/obo/EUPATH_0010169,3rd choice facility code,,F7 SEEK CTR3 CODE | seek ctr3 code | F4A SEEK CTR3 CODE,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,E31.12: Health care utilization.,"303, 402",Observation
http://purl.obolibrary.org/obo/EUPATH_0010171,3rd choice facility SHC,,seek ctr3 shc | F7 SEEK CTR3 SHC | F4A SEEK CTR3 SHC,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,E31.12: Health care utilization.,1,Observation
http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,,F7 SEEK OTHR | F4A SEEK OTHER,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010177,Amount offered to eat during diarrheal episode,,offer eat | offr eat | F4A OFFR EAT,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,E40: Health care utilization. How much was the child offered to eat during the diarrheal illness? . Only complete for children who had diarrhea in the last 2 weeks.,"0=NA, 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to eat; 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to eat, 0 = NA | 0=NOT IN CODEBOOK, 1=Usual, 2=More than usual, 3=Less than usual, NA=NA, 4=NOT IN CODEBOOK, 5=NOT IN CODEBOOK",Observation
http://purl.obolibrary.org/obo/EUPATH_0010215,Date stool passed,,F11 DATESTOOL,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010216,Time stool passed,,F11 TIMESTOOL,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010217,Stool consistency,,F11 CONSISTENCY,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010218,Administered antibiotic,,F11 ANTIBIOTIC,Antibiotic administration before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010001,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010219,1st antibiotic administration date,,F11 ANTI DATE,Antibiotic administration before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010001,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010220,Time of 1st antibiotic administration,,F11 ANTI TIME,Antibiotic administration before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010001,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010221,Rectal swabs collected,,F11 RECTAL SWAB,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010222,Rectal swab date,,F11 SWAB DATE,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010223,Rectal swab time,,F11 SWAB TIME,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010224,Date stool or rectal swab placed in transport media,,F11 DATESTAFF,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010225,Time stool or rectal swab placed in transport media,,F11 TIMESTAFF,Stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0010232,Children under 60 months in dwelling,,F4A YNG CHILDREN | yng chldrn | F7 YNG CHILDRN,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,B14: Household information. How many children younger than 60 months live in this household.,,Household
http://purl.obolibrary.org/obo/EUPATH_0010234,Fetch drinking water everyday,,F7 FETCH WATER | F4A FETCH WATER,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,,,Household
http://purl.obolibrary.org/obo/EUPATH_0010236,Households sharing human waste disposal facility,,F7 SHARE FAC | F4A SHARE FAC,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,Household
http://purl.obolibrary.org/obo/EUPATH_0010238,Diarrheal episode duration (days),,drh days | F4A DRH DAYS | drh days last,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"Only complete for children who had diarrhea in the last 2 weeks. Skip if D28.1=""yes | D28: Diarrhea history. How many days did the child have diarrhea. Only complete for children who had diarrhea in the last 2 weeks",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010239,Describe stool since the illness began,,F4A DRH STOOLS,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010240,Max loose stools at episode,,F4A MAX STOOLS | max stools,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,D26: Diarrhea history. What is your best estimate of the maximum number of loose stools per day your child had during his/her diarrheal illness. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=3-6 times per dy, 2=7-10 times per day, 3=More than 10 times per day, 4=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0010241,Amount offered to drink during diarrheal episode,,offr drink | offer drink | F4A OFFR DRINK,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,E39: Health care utilization. How much was the child offered to drink during the diarrheal illness? . Only complete for children who had diarrhea in the last 2 weeks,"0=NA, 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to drink; 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to drink | 0=NOT IN CODEBOOK, 1=Usual, 2=More than usual, 3=Less than usual, NA=NA, 4=NOT IN CODEBOOK",Observation
http://purl.obolibrary.org/obo/EUPATH_0010243,"Pharmacy, medical expenses",,pharm total | F4A PHARM TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010244,"Pharmacy, transport expenses",,pharm trnsprt | F4A PHARM TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010245,"Traditional healer, medical expenses",,F4A HEAL TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010246,"Traditional healer, transport expenses",,F4A HEAL TRNSPRT | healer trnsprt,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010247,"Unlicensed doctor, total expenses",,F4A DOC TOTAL | doc total,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.3: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010248,"Unlicensed doctor, transport expenses",,doc trnsprt | F4A DOC TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010249,"Licensed doctor, medical expenses",,privdoc total | F4A PRIVDOC TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.4: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010250,"Licensed doctor, transport expenses",,F4A PRIVDOC TRNSPRT | privdoc trnsprt,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010251,"Bought remedy or medicine, medical expenses",,F4A REMDY TOTAL | remdy total,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.5: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses related to buying remedies/drugs at a shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010252,"Bought remedy or medicine, transport expenses",,remdy trnsprt | F4A REMDY TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a shop/market to buy remedies/drugs. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010253,"1st choice hospital or health center, total expenses",,ctr1 total | F4A CTR1 TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.6: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010254,"1st choice hospital or health center, transport expenses",,ctr1 trnsprt | F4A CTR1 TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010255,"2nd choice hospital or health center, total expenses",,ctr2 total | F4A CTR2 TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.7: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010256,"2nd choice hospital or health center, transport expenses",,ctr2 trnsprt | F4A CTR2 TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010257,"3rd choice hospital or health center, total expenses",,F4A CTR3 TOTAL | ctr3 total,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.8: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010258,"3rd choice hospital or health center, transport expenses",,ctr3 trnsprt | F4A CTR3 TRNSPRT,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),,other total | F4A OTHER TOTAL,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010261,Other transportation expenses,,F4A OTHER TRNSPRT | other trnsprt,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from other sources of health care of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0010262,Transportation time to clinic,,F4A TRNSPORT TIME,Transportation to clinic,http://purl.obolibrary.org/obo/EUPATH_0010012,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010263,Amount paid for initial transportation to clinic,,F4A TRNS INIT PAY,Transportation to clinic,http://purl.obolibrary.org/obo/EUPATH_0010012,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010264,Amount paid for trips to clinic after initial visit,,F4A TRNS YOU PAY,Transportation to clinic,http://purl.obolibrary.org/obo/EUPATH_0010012,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010265,Amount paid for transportation by other household members,,F4A TRNS OTHER PAY,Transportation to clinic,http://purl.obolibrary.org/obo/EUPATH_0010012,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010266,"Hospitalization or visit, consultation expenses",,F4A EXPEN CONSULT,Hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010009,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0010267,"Hospitalization or visit, drug expenses",,F4A EXPEN DRUG,Hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010009,,,Observation
