entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/DRON_00030554,Erythromycin syrup,,ext bv ptreat st::syp  erythromycin,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00030841,Desloratadine syrup,,ext bv ptreat st::syp  desloratadine,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00030873,Moxclav syrup,,ext bv ptreat st::syp  moxaclave,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00030925,Mefenamic acid,,ext bv ptreat st::mefenamic acid,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00031432,Fexofenadine,,ext bv ptreat st::fexiphenadine,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00031867,Flucloxacillin syrup,,ext bv ptreat st::syp  flucloxacillin,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00031892,Acyclovir syrup,,ext bv ptreat st::syp  acyclovir,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00031946,Fluconazole syrup,,ext bv ptreat st::syp  fluconazole,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00031951,Aquaphen syrup,,ext bv ptreat st::aquaphen syp,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00032047,Cotrimoxazole syrup,,ext bv ptreat st::syp  cotrimoxasole,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00032549,Cipro ear drops,,ext bv ptreat st::cipro ear drop,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00051859,Baby zinc tablet,,ext bv ptreat st::tab  baby zinc,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/DRON_00775058,Gentamicin ear drops,,ext bv ptreat st::gentamycinr ear drop,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,,,Observation
http://purl.obolibrary.org/obo/ENVO_00000004,Country,Country,site,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Site,"3=Kenya | 1 = The Gambia, 2 = Mali",Household
http://purl.obolibrary.org/obo/ENVO_00000501,Bed,"Whether the household had a bed. | Whether the household had a bed. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",BED | hh 00m::bed | hh 18m::bed | wami 0 5y::fseamatt | BC3 Household Survey Data::bed | hh 06m::bed | hh 12m::bed | bed | camas,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Bed? | Does your household have a mattress?. Source=FSE. yes = 01; no = 00 | Beds | bed?,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_00003064,Drinking water source,"During the last two weeks, has your household ever obtained drinking water from any of the following sources? | The main source of drinking water for members of the household. If the source varies by season, the main source used at the time of interview. Other sources of drinking water were considered 'Improved,' except for Peru where it was considered 'Unimproved' due to site-specific circumstances. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months. | Main source of drinking water for members of the household. | Primary source of drinking water",hh 12m::swater | hh 00m::swater | hh 18m::otherscs | swater | hh 06m::swater | wami 0 5y::fsewdrink | ext bv ses::watr | hh 06m::otherscs | BC3 Household Survey Data::otherscs | hh 18m::swater | water | BC3 Household Survey Data::swater | hh 12m::otherscs,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,"What is the main source of drinking water for members of your household?. Source=FSE. piped into dwelling = 01; piped to yard/plot = 02 ; public tap/stand pipe= 03 ; tube well or borehole = 04; protected well = 05; unprotected well = 06 ; surface water (river/ dam/ lake/pond/ stream/canal/irrigation canal) = 07 ; other = 08 | What is the main source of drinking water for members of your household? | 17. What is the principal source of household DRINKING WATER? | what is the main source of drinking water for members of your household? | <font color=""blue"">Kodi madzi akumwa mumawatenga kuti?</font> 
Where do you get your drinking water? | specify other source of water | Specify other source of water","-9, Unknown | String | 96, Other | 1, Piped water | 10 - borehole, 11 - pipe into dwelling, 12 - piped into yard/compound, 13 - public tap, 21 - open well in yard/compound, 22 - open public well, 31 - protected well in yard/compound, 32 - protected public well, 41 - protected spring, 42 - unprotected spring, 43 - river/stream, 44 - pond/lake, 45 - dam, 51 - rainwater, 61 - water truck, 71 - bottled water, 96 - other, -8: Refused to answer | 91, Bottled water | , 1, 2, 3, 4, 5, 6, 7, 8 | 21, Tube well or borehole | 81, Surface water (river/dam/lake/pond/stream/canal/irrigation channel) | 1 = Municipality supply/piped water ; 2 = Own arrangement by pump; 3 = Tube well; 4 = Well/Pond/Canal        
surface water | 4, Water from spring | 51, Rainwater | 3, Dug well | borehole, public tap | 71, Cart with small tank | 61, Tanker truck",Household
http://purl.obolibrary.org/obo/ENVO_01000577,Radio,Do you have a radio? | Whether the household had a radio.,f7 house radio | hh 00m::radio | house radio | F4A HOUSE RADIO | F7 HOUSE RADIO | midline-anthro-public::radio | hh 12m::radio | icemr1 brazil hh 05jul18 st::radio | enrol dh2::asset radio | ext bv ses::radio | BC3 Household Survey Data::radio | RADIO | radio | wi house radio | hh 06m::radio | diar-public::radio | hh 18m::radio | endline-anthro-public::radio | f4a house radio,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,"Radio | Radio? | Household has radio | Households have radio | 15b7. In your dwelling is there Furniture: Working radio | battery-powered radio | Radio in Household has | <font color=""blue"">Kodi m'nyumba mwanu muli ndi wailesi?</font> | B17: Household information. Multifilter: Does your house have:  A radio. Must be functioning. Select all that apply. | a radio? | Do you have a radio","binary | 0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0=""Not selected"", 1=""Selected | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0=No, 1=Yes | 1, Yes | 0, No | -9, Unknown | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000578,Cassette player,Whether the household had a cassette player.,CASSETTE | hh 12m::cassette | cassette | hh 18m::cassette | hh 00m::cassette | BC3 Household Survey Data::cassette | hh 06m::cassette,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cassette player? | cassette player?,"1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_01000579,Television,"Whether the household had a television. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months. | Do you have a television? | Whether the household had a television.",enrol dh2::asset tv | ext bv ses::tv | TV | hh 06m::tv | BC3 Household Survey Data::tv | hh 18m::tv | diar-public::tv | tv | wami 0 5y::fseatv | icemr1 brazil hh 05jul18 st::tela | F4A HOUSE TELE | house tele | hh 00m::tv | endline-anthro-public::tv | f7 house tele | midline-anthro-public::tv | f4a house tele | F7 HOUSE TELE | hh 12m::tv,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,"Television? | 15b8. In your dwelling is there Furniture:Working TV | Television in house | B17: Household information. Multifilter: Does your house have:  A television. Must be functioning. Select all that apply. | Television | television? | Do you have a television | Household has television | Has bw or color TV | <font color=""blue"">Kodi m'nyumba mwanu muli ndi kanema?</font> | Does your household have a television?. Source=FSE. yes = 01; no = 00 | television","binary | 0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0=""Not selected"", 1=""Selected | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0=No, 1=Yes | 1, Yes | 0, No | -9, Unknown | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000580,Telephone (mobile or non-mobile) | Telephone,Do you have a telephone?,F4A HOUSE PHONE | wi house phone | house phone | telefono | F7 HOUSE PHONE | wi house tele | f7 house phone | f4a house phone | ext bv ses::phon,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15a3. In your dwelling is there: Telephone/Mobile | Household has telephone | Do you have a telephone | B17: Household information. Multifilter: Does your house have:  A telephone (mobile or non-mobile). Must be functioning. Select all that apply. | Telephone | Telephone in house,"0=""Not selected"", 1=""Selected | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0=No, 1=Yes | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000581,Mobile phone,Whether any member of the household owned or had access to a mobile phone.,MOBILE | hh 00m::mobile | hh 06m::mobile | hh 12m::mobile | malariabehaviorhouse data 2020-05-27 1622::mobile phone yn | BC3 Household Survey Data::mobile | midline-anthro-public::mobilephone | enrol dh2::asset mobile | endline-anthro-public::mobilephone | hh 18m::mobile | diar-public::mobilephone | mobile,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,mobile phone? | Has >=1 mobile | Is there a mobile phone present in your household? | Mobile phone? | Does any member of your household own or have‚ a mobile phone?,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_01000582,Landline phone,,BC3 Household Survey Data::phone | enrol dh2::asset phone | PHONE,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Fixed phone? | fixed phone? | Number of land phone,"1=Yes, 2=No, -9=Skipped | 0 to 9",Household
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,"Whether the household had a refrigerator. | Whether the household had a refrigerator. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months. | Do you have a refrigerator?",hh 12m::fridge | hh 18m::fridge | F4A HOUSE FRIDGE | hh 00m::fridge | F7 HOUSE FRIDGE | FRIDGE | house fridge | f4a house fridge | refrigeradora | f7 house fridge | fridge | hh 06m::fridge | BC3 Household Survey Data::fridge | wami 0 5y::fsearef | enrol dh2::asset refrig | wi house fridge,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Refrigerator | Do you have a refrigerator | Household has refrigerator | B17: Household information. Multifilter: Does your house have:  A refrigerator. Must be functioning. Select all that apply. | Households have Refrigerator | Refrigerator? | refrigerator? | Refrigerator in Household has | Does your household have a refrigerator?. Source=FSE. yes = 01; no = 00,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0=""Not selected"", 1=""Selected | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0=No, 1=Yes",Household
http://purl.obolibrary.org/obo/ENVO_01000584,Table,"Whether the household had a table. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months. | Whether the household had a table.",tble | mesa | hh 00m::tble | wami 0 5y::fseatab | hh 06m::tble | TABLE | enrol dh2::asset table | ext bv ses::tabl | hh 12m::tble | BC3 Household Survey Data::htable | hh 18m::tble,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Has >=1 table | table? | Table | Table? | 15b2. In your dwelling is there Furniture: Table | Does your household have a table?. Source=FSE. yes = 01; no = 00,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000586,Chair,"Whether the household had chairs. | Whether the household had a chair. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",ext bv ses::chair | silla | hh 00m::chair | wami 0 5y::fseachair2 | hh 12m::chair | chair | CHAIR | hh 18m::chair | enrol dh2::asset chair | hh 06m::chair | BC3 Household Survey Data::chair,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Chair | chairs? | 15b3. In your dwelling is there Furniture: Chair | Does your household have a chair or bench?. Source=FSE. yes = 01; no = 00 | Chairs? | Has >=1 chair,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000588,Sofa,Whether the household had a sofa set.,sofa | BC3 Household Survey Data::sofa | hh 12m::sofa | SOFA | hh 06m::sofa | hh 00m::sofa | hh 18m::sofa | sillon | icemr1 brazil hh 05jul18 st::sofa,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Couch | sofa | Sofa set? | sofa set? | Sofa set,"binary | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_01000594,Cabinet,,armarios,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cabinets,,Household
http://purl.obolibrary.org/obo/ENVO_01000595,Cupboard,Whether the household had a cupboard.,enrol dh2::asset wardrobe | hh 00m::cupboard | hh 18m::cupboard | roperos | CUPBOARD | hh 12m::cupboard | hh 06m::cupboard | cupboard | BC3 Household Survey Data::cupboard,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Has >=1 wardrobe | Cupboard? | Closets | cupboard?,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_01000596,Clock,Whether the household had a clock.,hh 12m::clock | enrol dh2::asset clock | hh 18m::clock | hh 06m::clock | clock | CLOCK | endline-anthro-public::clock | BC3 Household Survey Data::clock | hh 00m::clock | diar-public::clock | midline-anthro-public::clock,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Has >=1 clock | clock? | Clock?,"0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",Household
http://purl.obolibrary.org/obo/ENVO_01000614,Bicycle,Whether any member of the household owned or had access to a bicycle.,bicycle | hh 18m::bicycle | endline-anthro-public::bicycle | midline-anthro-public::bicycle | hh 12m::bicycle | BC3 Household Survey Data::bicycle | ext bv ses::bcycl | hh 00m::bicycle | enrol dh2::asset bike | diar-public::bicycle | hh 06m::bicycle | BICYCLE | bike,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,"A bicycle? | 15b9. In your dwelling is there Furniture:Bi-cycle | a bicycle? | Households have bicycle | <font color=""blue"">Kodi m'nyumba mwanu muli ndi njinga? </font>","0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 1, Yes | 0, No | -9, Unknown | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000615,Motorcycle or scooter,Do you have a motorcycle? | Whether any member of the household owned or had access to a motorcycle or motor-scooter.,ext bv ses::mcycl | midline-anthro-public::motorcycle | F4A HOUSE SCOOT | F7 HOUSE SCOOT | BC3 Household Survey Data::scooter | house scoot | wi house scoot | hh 00m::scooter | icemr1 brazil hh 05jul18 st::motocicl | hh 12m::scooter | f4a house scoot | endline-anthro-public::motorcycle | enrol dh2::asset moto | hh 06m::scooter | f7 house scoot | SCOOTER | scooter | diar-public::motorcycle | hh 18m::scooter,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,A motorcycle or motor scooter? | Do you have a motorcycle | B17: Household information. Multifilter: Does your house have:  A motorcycle or scooter. Must be functioning. Select all that apply. | 15b10. In your dwelling is there Furniture: Motor-cycle | motorcycle | Household has moto/scooter | Households have motorcycle | a motorcycle or motor scooter? | Motorcycle in Household has,"binary | 0 to 1 | 1=Yes, 2=No, -9=Skipped | 1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0=""Not selected"", 1=""Selected | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0=No, 1=Yes | 1=Yes; 2=No;",Household
http://purl.obolibrary.org/obo/ENVO_01000744,Dwelling type,"Whether the house is traditional or modern. Determined for households surveyed at baseline only. | Nature of accommodation (building; part of building; caravan, houseboat or other mobile accommodation; etc)",BC3 Household Survey Data::housetype | cen type of dwelling | housetype | hh 00m::housetype,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Whether the house is traditional or modern | Type of house | Housetype dichotomous,"0=Traditional, 1=Mordern",Household
http://purl.obolibrary.org/obo/ENVO_01000773,Village,,crf1 mali project 1 data::village | village | Village Name,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,village | Village/Nagar | Village Name | Village of Residence (Choose only one answer) | Village code,"3,6,9 | 1, no, Medina Fall
2, no, Gambissara town
3, no, Sare Jawbeh
4, no, Fula Mori Boch
5, no, Sare Bondo
6, no, Dangassa
7, no, Koila Bamana
66, no, Other
-77, no, Missing",Household
